Product ID,Family ID,SKU,Title,Description,VariantName,VariantDescription,EAN,UPC,URL,Category,Base Image,Extra Image 1,Extra Image 2,Extra Image 3,Extra Image 4,Extra Image 5,Price,Sale Price,Has Inventory,Add to cart button present,Avg Review Rating,1 Star,2 Star,3 Star,4 Star,5 Star
MP_125562212,A00000900,970493146,592 XP®,"Experience the power of our new 90cc petrol chainsaw range! Husqvarna 592 XP® is developed for professional forestry and tree care workers who demand the best in heavy-duty performance, reliable operation, and well-balanced maneuverability. Featuring AutoTune 3.0, this chainsaw starts easily and runs optimally in all conditions. The powerful X-Torq engine combined with the X-Cut C85/C83 chains delivers best-in-class cutting capacity and power-to-weight. Equipped with X-Tough™ or X-Tough™ Light bar, available from 20” to 36”.","970 49 31-46 (CHAINSAW 592XP 36 36"" US X-Tough Light RSN - H83)","36"" X-Tough Light RSN - 3/8"" - 1,6mm - H83",7392930662261,193028225644,https://www.husqvarna.com/us/chainsaws/592xp/?article=970493146,Chainsaws,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/c/cb/cb-882743.png?v=30b6fd3fc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/q/qh/qh-354330.png?v=819b6db4c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/movies/testimonial/xa-987970.png?v=1e7de484c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/b/bx/bx-170043.png?v=f621ea54c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/d/dm/dm-694873.png?v=7e942c0ec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/g/gd/gd-573586.png?v=8b14ae7dc334639&format=PNG_SQUARE_CONTAIN_XXL,1719.99,NA,Yes,No,4.661,3,2,1,1,55
MP_125562212,A00000900,970493148,592 XP®,"Experience the power of our new 90cc petrol chainsaw range! Husqvarna 592 XP® is developed for professional forestry and tree care workers who demand the best in heavy-duty performance, reliable operation, and well-balanced maneuverability. Featuring AutoTune 3.0, this chainsaw starts easily and runs optimally in all conditions. The powerful X-Torq engine combined with the X-Cut C85/C83 chains delivers best-in-class cutting capacity and power-to-weight. Equipped with X-Tough™ or X-Tough™ Light bar, available from 20” to 36”.","970 49 31-48 (CHAINSAW 592XP 28 28"" X-Tough RSN - X-Cut C85)","28"" X-Tough RSN - 3/8"" - 1,5mm - X-Cut C85",7392930662278,193028225651,https://www.husqvarna.com/us/chainsaws/592xp/?article=970493148,Chainsaws,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/q/qh/qh-354330.png?v=819b6db4c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/movies/testimonial/xa-987970.png?v=1e7de484c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/b/bx/bx-170043.png?v=f621ea54c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/c/cb/cb-882743.png?v=30b6fd3fc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/d/dm/dm-694873.png?v=7e942c0ec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/g/gd/gd-573586.png?v=8b14ae7dc334639&format=PNG_SQUARE_CONTAIN_XXL,1659.99,NA,Yes,No,4.661,3,2,1,1,55
MP_125562212,A00000900,970493150,592 XP®,"Experience the power of our new 90cc petrol chainsaw range! Husqvarna 592 XP® is developed for professional forestry and tree care workers who demand the best in heavy-duty performance, reliable operation, and well-balanced maneuverability. Featuring AutoTune 3.0, this chainsaw starts easily and runs optimally in all conditions. The powerful X-Torq engine combined with the X-Cut C85/C83 chains delivers best-in-class cutting capacity and power-to-weight. Equipped with X-Tough™ or X-Tough™ Light bar, available from 20” to 36”.","970 49 31-50 (CHAINSAW 592XP 20 20"" X-Tough RSN - X-Cut C83 (US/CA))","20"" X-Tough RSN - 3/8"" - 1,3mm - X-Cut C83",7392930662285,193028225668,https://www.husqvarna.com/us/chainsaws/592xp/?article=970493150,Chainsaws,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/q/qh/qh-354330.png?v=819b6db4c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/movies/testimonial/xa-987970.png?v=1e7de484c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/b/bx/bx-170043.png?v=f621ea54c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/c/cb/cb-882743.png?v=30b6fd3fc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/d/dm/dm-694873.png?v=7e942c0ec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/g/gd/gd-573586.png?v=8b14ae7dc334639&format=PNG_SQUARE_CONTAIN_XXL,1619.99,NA,Yes,No,4.661,3,2,1,1,55
MP_125562212,A00000900,970493152,592 XP®,"Experience the power of our new 90cc petrol chainsaw range! Husqvarna 592 XP® is developed for professional forestry and tree care workers who demand the best in heavy-duty performance, reliable operation, and well-balanced maneuverability. Featuring AutoTune 3.0, this chainsaw starts easily and runs optimally in all conditions. The powerful X-Torq engine combined with the X-Cut C85/C83 chains delivers best-in-class cutting capacity and power-to-weight. Equipped with X-Tough™ or X-Tough™ Light bar, available from 20” to 36”.","970 49 31-52 (CHAINSAW 592XP 32 32"" X-Tough RSN - X-Cut C83 (US/CA))","32"" X-Tough RSN - 3/8"" - 1,3mm - X-Cut C83",7392930662292,193028225675,https://www.husqvarna.com/us/chainsaws/592xp/?article=970493152,Chainsaws,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/q/qh/qh-354330.png?v=819b6db4c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/movies/testimonial/xa-987970.png?v=1e7de484c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/b/bx/bx-170043.png?v=f621ea54c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/c/cb/cb-882743.png?v=30b6fd3fc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/d/dm/dm-694873.png?v=7e942c0ec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/g/gd/gd-573586.png?v=8b14ae7dc334639&format=PNG_SQUARE_CONTAIN_XXL,1679.99,NA,Yes,No,4.661,3,2,1,1,55
MP_125562212,A00000900,970493154,592 XP®,"Experience the power of our new 90cc petrol chainsaw range! Husqvarna 592 XP® is developed for professional forestry and tree care workers who demand the best in heavy-duty performance, reliable operation, and well-balanced maneuverability. Featuring AutoTune 3.0, this chainsaw starts easily and runs optimally in all conditions. The powerful X-Torq engine combined with the X-Cut C85/C83 chains delivers best-in-class cutting capacity and power-to-weight. Equipped with X-Tough™ or X-Tough™ Light bar, available from 20” to 36”.","970 49 31-54 (CHAINSAW 592XP 24 24"" X-Tough RSN - X-Cut C83 (US/CA))","24"" X-Tough RSN - 3/8"" - 1,3mm - X-Cut C83",7392930662308,193028225682,https://www.husqvarna.com/us/chainsaws/592xp/?article=970493154,Chainsaws,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/q/qh/qh-354330.png?v=819b6db4c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/movies/testimonial/xa-987970.png?v=1e7de484c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/b/bx/bx-170043.png?v=f621ea54c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/c/cb/cb-882743.png?v=30b6fd3fc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/d/dm/dm-694873.png?v=7e942c0ec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/g/gd/gd-573586.png?v=8b14ae7dc334639&format=PNG_SQUARE_CONTAIN_XXL,1639.99,NA,Yes,No,4.661,3,2,1,1,55
MP_125562212,A00000900,970493156,592 XP®,"Experience the power of our new 90cc petrol chainsaw range! Husqvarna 592 XP® is developed for professional forestry and tree care workers who demand the best in heavy-duty performance, reliable operation, and well-balanced maneuverability. Featuring AutoTune 3.0, this chainsaw starts easily and runs optimally in all conditions. The powerful X-Torq engine combined with the X-Cut C85/C83 chains delivers best-in-class cutting capacity and power-to-weight. Equipped with X-Tough™ or X-Tough™ Light bar, available from 20” to 36”.","970 49 31-56 (CHAINSAW 592XP 36 36"" X-Tough RSN - H83 (US/CA))","36"" X-Tough RSN - 3/8"" - 1,6mm - H83",7392930662315,193028225699,https://www.husqvarna.com/us/chainsaws/592xp/?article=970493156,Chainsaws,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/q/qh/qh-354330.png?v=819b6db4c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/movies/testimonial/xa-987970.png?v=1e7de484c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/b/bx/bx-170043.png?v=f621ea54c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/c/cb/cb-882743.png?v=30b6fd3fc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/d/dm/dm-694873.png?v=7e942c0ec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/g/gd/gd-573586.png?v=8b14ae7dc334639&format=PNG_SQUARE_CONTAIN_XXL,1699.99,NA,Yes,No,4.661,3,2,1,1,55
MP_125562212,A00000900,970493158,592 XP®,"Experience the power of our new 90cc petrol chainsaw range! Husqvarna 592 XP® is developed for professional forestry and tree care workers who demand the best in heavy-duty performance, reliable operation, and well-balanced maneuverability. Featuring AutoTune 3.0, this chainsaw starts easily and runs optimally in all conditions. The powerful X-Torq engine combined with the X-Cut C85/C83 chains delivers best-in-class cutting capacity and power-to-weight. Equipped with X-Tough™ or X-Tough™ Light bar, available from 20” to 36”.","970 49 31-58 (CHAINSAW 592XP 28 28"" US X-Tough Light RSN - X-Cut C83)","28"" X-Tough Light RSN - 3/8"" - 1,3mm - C83",7392930662322,193028225705,https://www.husqvarna.com/us/chainsaws/592xp/?article=970493158,Chainsaws,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/c/cb/cb-882743.png?v=30b6fd3fc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/q/qh/qh-354330.png?v=819b6db4c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/movies/testimonial/xa-987970.png?v=1e7de484c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/b/bx/bx-170043.png?v=f621ea54c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/d/dm/dm-694873.png?v=7e942c0ec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/g/gd/gd-573586.png?v=8b14ae7dc334639&format=PNG_SQUARE_CONTAIN_XXL,1679.99,NA,Yes,No,4.661,3,2,1,1,55
MP_125562212,A00000900,970493162,592 XP®,"Experience the power of our new 90cc petrol chainsaw range! Husqvarna 592 XP® is developed for professional forestry and tree care workers who demand the best in heavy-duty performance, reliable operation, and well-balanced maneuverability. Featuring AutoTune 3.0, this chainsaw starts easily and runs optimally in all conditions. The powerful X-Torq engine combined with the X-Cut C85/C83 chains delivers best-in-class cutting capacity and power-to-weight. Equipped with X-Tough™ or X-Tough™ Light bar, available from 20” to 36”.","970 49 31-62 (CHAINSAW 592XP 32 32"" X-Tough RSN - H83 (US/CA))","32"" X-Tough RSN - 3/8"" - 1,6mm - H83",7392930662339,193028225712,https://www.husqvarna.com/us/chainsaws/592xp/?article=970493162,Chainsaws,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/q/qh/qh-354330.png?v=819b6db4c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/movies/testimonial/xa-987970.png?v=1e7de484c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/b/bx/bx-170043.png?v=f621ea54c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/c/cb/cb-882743.png?v=30b6fd3fc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/d/dm/dm-694873.png?v=7e942c0ec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/g/gd/gd-573586.png?v=8b14ae7dc334639&format=PNG_SQUARE_CONTAIN_XXL,1679.99,NA,Yes,No,4.661,3,2,1,1,55
MP_125562212,A00000900,970493168,592 XP®,"Experience the power of our new 90cc petrol chainsaw range! Husqvarna 592 XP® is developed for professional forestry and tree care workers who demand the best in heavy-duty performance, reliable operation, and well-balanced maneuverability. Featuring AutoTune 3.0, this chainsaw starts easily and runs optimally in all conditions. The powerful X-Torq engine combined with the X-Cut C85/C83 chains delivers best-in-class cutting capacity and power-to-weight. Equipped with X-Tough™ or X-Tough™ Light bar, available from 20” to 36”.","970 49 31-68 (CHAINSAW 592XP 28 28"" X-Tough RSN - X-Cut C83 (US/CA))","28"" X-Tough RSN - 3/8"" - 1,3mm - C83",7392930662346,193028225729,https://www.husqvarna.com/us/chainsaws/592xp/?article=970493168,Chainsaws,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/q/qh/qh-354330.png?v=819b6db4c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/movies/testimonial/xa-987970.png?v=1e7de484c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/b/bx/bx-170043.png?v=f621ea54c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/c/cb/cb-882743.png?v=30b6fd3fc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/d/dm/dm-694873.png?v=7e942c0ec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/g/gd/gd-573586.png?v=8b14ae7dc334639&format=PNG_SQUARE_CONTAIN_XXL,1659.99,NA,Yes,No,4.661,3,2,1,1,55
MP_125562212,A00000900,970493178,592 XP®,"Experience the power of our new 90cc petrol chainsaw range! Husqvarna 592 XP® is developed for professional forestry and tree care workers who demand the best in heavy-duty performance, reliable operation, and well-balanced maneuverability. Featuring AutoTune 3.0, this chainsaw starts easily and runs optimally in all conditions. The powerful X-Torq engine combined with the X-Cut C85/C83 chains delivers best-in-class cutting capacity and power-to-weight. Equipped with X-Tough™ or X-Tough™ Light bar, available from 20” to 36”.","970 49 31-78 (CHAINSAW 592XP 28 28"" X-Tough RSN - H83 (US/CA))","28"" X-Tough RSN - 3/8"" - 1,6mm - H83",7392930662353,193028225736,https://www.husqvarna.com/us/chainsaws/592xp/?article=970493178,Chainsaws,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/q/qh/qh-354330.png?v=819b6db4c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/movies/testimonial/xa-987970.png?v=1e7de484c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/b/bx/bx-170043.png?v=f621ea54c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/c/cb/cb-882743.png?v=30b6fd3fc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/d/dm/dm-694873.png?v=7e942c0ec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/g/gd/gd-573586.png?v=8b14ae7dc334639&format=PNG_SQUARE_CONTAIN_XXL,1659.99,NA,Yes,No,4.661,3,2,1,1,55
MP_125562287,A00001452,970493450,592 XP® G,"Experience the power of our new 90cc petrol chainsaw range! Husqvarna 592 XP G is developed for professional forestry and tree care workers who demand the best in heavy-duty performance, reliable operation, and well-balanced manoeuvrability. Featuring AutoTune 3.0, this chainsaw starts easily and runs optimally in all conditions. The powerful X-Torq engine combined with the X-Cut C85/C83 chains delivers best in class cutting capacity and power-to-weight. Heated handles and carburettor ensure comfortable handling and starting in cold, damp conditions. Equipped with X-Tough™ or X-Tough Light bar, available from 20” to 36”.","970 49 34-50 (CHAINSAW 592XPG 20 20"" - RSN - 3/8"" - C85)","20"" - RSN - 3/8"" - C85",7392930664760,193028228355,https://www.husqvarna.com/us/chainsaws/592xp-g/?article=970493450,Chainsaws,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/q/qh/qh-354330.png?v=819b6db4c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/movies/testimonial/xa-987970.png?v=1e7de484c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/b/bx/bx-170043.png?v=f621ea54c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/c/cb/cb-882743.png?v=30b6fd3fc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/d/dm/dm-694873.png?v=7e942c0ec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/g/gd/gd-573586.png?v=8b14ae7dc334639&format=PNG_SQUARE_CONTAIN_XXL,1679.99,NA,Yes,No,4.5,1,1,1,0,15
MP_125562287,A00001452,970493454,592 XP® G,"Experience the power of our new 90cc petrol chainsaw range! Husqvarna 592 XP G is developed for professional forestry and tree care workers who demand the best in heavy-duty performance, reliable operation, and well-balanced manoeuvrability. Featuring AutoTune 3.0, this chainsaw starts easily and runs optimally in all conditions. The powerful X-Torq engine combined with the X-Cut C85/C83 chains delivers best in class cutting capacity and power-to-weight. Heated handles and carburettor ensure comfortable handling and starting in cold, damp conditions. Equipped with X-Tough™ or X-Tough Light bar, available from 20” to 36”.","970 49 34-54 (CHAINSAW 592XPG 24 24"" - RSN - 3/8"" - C85)","24"" - RSN - 3/8"" - C85",7392930664784,193028228362,https://www.husqvarna.com/us/chainsaws/592xp-g/?article=970493454,Chainsaws,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/q/qh/qh-354330.png?v=819b6db4c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/movies/testimonial/xa-987970.png?v=1e7de484c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/b/bx/bx-170043.png?v=f621ea54c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/c/cb/cb-882743.png?v=30b6fd3fc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/d/dm/dm-694873.png?v=7e942c0ec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/g/gd/gd-573586.png?v=8b14ae7dc334639&format=PNG_SQUARE_CONTAIN_XXL,1699.99,NA,Yes,No,4.5,1,1,1,0,15
MP_125562287,A00001452,970493458,592 XP® G,"Experience the power of our new 90cc petrol chainsaw range! Husqvarna 592 XP G is developed for professional forestry and tree care workers who demand the best in heavy-duty performance, reliable operation, and well-balanced manoeuvrability. Featuring AutoTune 3.0, this chainsaw starts easily and runs optimally in all conditions. The powerful X-Torq engine combined with the X-Cut C85/C83 chains delivers best in class cutting capacity and power-to-weight. Heated handles and carburettor ensure comfortable handling and starting in cold, damp conditions. Equipped with X-Tough™ or X-Tough Light bar, available from 20” to 36”.","970 49 34-58 (CHAINSAW 592XPG 28 28"" - RSN - 3/8"" - C85)","28"" - RSN - 3/8"" - C85",7392930664791,193028228379,https://www.husqvarna.com/us/chainsaws/592xp-g/?article=970493458,Chainsaws,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/q/qh/qh-354330.png?v=819b6db4c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/movies/testimonial/xa-987970.png?v=1e7de484c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/b/bx/bx-170043.png?v=f621ea54c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/c/cb/cb-882743.png?v=30b6fd3fc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/d/dm/dm-694873.png?v=7e942c0ec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/g/gd/gd-573586.png?v=8b14ae7dc334639&format=PNG_SQUARE_CONTAIN_XXL,1719.99,NA,Yes,No,4.5,1,1,1,0,15
MP_125562287,A00001452,970493462,592 XP® G,"Experience the power of our new 90cc petrol chainsaw range! Husqvarna 592 XP G is developed for professional forestry and tree care workers who demand the best in heavy-duty performance, reliable operation, and well-balanced manoeuvrability. Featuring AutoTune 3.0, this chainsaw starts easily and runs optimally in all conditions. The powerful X-Torq engine combined with the X-Cut C85/C83 chains delivers best in class cutting capacity and power-to-weight. Heated handles and carburettor ensure comfortable handling and starting in cold, damp conditions. Equipped with X-Tough™ or X-Tough Light bar, available from 20” to 36”.","970 49 34-62 (CHAINSAW 592XPG 32 32"" - RSN - 3/8"" - C85 (US/CA/UK))","32"" - RSN - 3/8"" - C85",7392930664814,193028228386,https://www.husqvarna.com/us/chainsaws/592xp-g/?article=970493462,Chainsaws,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/q/qh/qh-354330.png?v=819b6db4c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/movies/testimonial/xa-987970.png?v=1e7de484c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/b/bx/bx-170043.png?v=f621ea54c334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/studio/c/cb/cb-882743.png?v=30b6fd3fc334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/d/dm/dm-694873.png?v=7e942c0ec334639&format=PNG_SQUARE_CONTAIN_XXL,https://www-static-nw.husqvarna.com/-/images/aprimo/husqvarna/chainsaws/photos/action/g/gd/gd-573586.png?v=8b14ae7dc334639&format=PNG_SQUARE_CONTAIN_XXL,1739.99,NA,Yes,No,4.5,1,1,1,0,15
